id,company_name,amount_in_dinars,project_title,duration,date,wilaya,commune,cancelled,cancellation_reason,source_post_id,source_link,source_image_url
11,تجمع بالتضامن لمكاتب الدراسات المعمارية ديب - سعيدي ميلة,"573.800,00",الحصة 03: مشتى مقيتلة (كارير),60 يوم,19 ماي 2026,ميلة,تاجنانت,0,,948155244645912,https://www.facebook.com/permalink.php?story_fbid=pfbid021kwUJQpB5ajNF1vTQnb7jJi6LX5YYmLiMHysbHLetidyJpUnTh96WCPURSJwLKwvl&id=100083543343398,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/702540251_948155031312600_6663901785633828344_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Lh0FeXBUFxwQ7kNvwHta7ar&_nc_oc=AdqcsiKKr0bPcWlKS0NK4T9iah8FYw5EjnpmCL5O3ZpuJA-9XGOSeKWLPj0eNzAWxdU&_nc_zt=23&_nc_ht=scontent-lax3-1.xx&_nc_gid=CJrebuwe1ceMEDhlEQdgow&_nc_ss=72289&oh=00_AQBEEWBWp8shyghv5RLk0LMSZzTkeVHjiGMPGJT4LftM_Q&oe=6A5FD344
12,تجمع بالتضامن لمكاتب الدراسات المعمارية ديب - سعيدي ميلة,"610.710,00",الحصة 04: مشتى الطين,60 يوم,19 ماي 2026,ميلة,تاجنانت,0,,948155244645912,https://www.facebook.com/permalink.php?story_fbid=pfbid021kwUJQpB5ajNF1vTQnb7jJi6LX5YYmLiMHysbHLetidyJpUnTh96WCPURSJwLKwvl&id=100083543343398,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/702540251_948155031312600_6663901785633828344_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Lh0FeXBUFxwQ7kNvwHta7ar&_nc_oc=AdqcsiKKr0bPcWlKS0NK4T9iah8FYw5EjnpmCL5O3ZpuJA-9XGOSeKWLPj0eNzAWxdU&_nc_zt=23&_nc_ht=scontent-lax3-1.xx&_nc_gid=CJrebuwe1ceMEDhlEQdgow&_nc_ss=72289&oh=00_AQBEEWBWp8shyghv5RLk0LMSZzTkeVHjiGMPGJT4LftM_Q&oe=6A5FD344
13,تاجر متنقل لقطع الغيار واللواحق للصيانة والتصليح قسمية أكرم - وادي العثمانية,"4.431.400,00",إقتناء قطع غيار السيارات ( خفيف ),20 يوم,19 ماي 2026,ميلة,تاجنانت,0,,948155244645912,https://www.facebook.com/permalink.php?story_fbid=pfbid021kwUJQpB5ajNF1vTQnb7jJi6LX5YYmLiMHysbHLetidyJpUnTh96WCPURSJwLKwvl&id=100083543343398,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/702283204_948155094645927_7155093067335896301_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZSICSyd2nTEQ7kNvwFtw_rv&_nc_oc=Adp9P2y974TkvXwQoT7dqxZ0ChGAcU6ZPtq5TvQD6OJn_K7CVeIaBJeYgn-ZMHyekCo&_nc_zt=23&_nc_ht=scontent-lax3-1.xx&_nc_gid=CJrebuwe1ceMEDhlEQdgow&_nc_ss=72289&oh=00_AQBKK1HmCddAcq784Df3EA391lRmJNItvRDdwDOEsfio5g&oe=6A5FEA4A
14,تجمع بالتضامن لمكاتب الدراسات المعمارية نسار - بنور العلمة,"477.546,50",دراسة و متابعة انجاز تجزئة لاحتضان مجمعات ريفية ببلدية تاجنة - الحصة 01: مشتى بوسلام,60 يوم,07 ماي 2026,ميلة,تاجنانت,0,,938142088980561,https://www.facebook.com/permalink.php?story_fbid=pfbid04PqSZqd1ugbDaDwtwhbYhsTLCkpHhiCsDPzE7AhawzMAtVpmocRpUoSo983yq69hl&id=100083543343398,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/689406619_938142068980563_1270595282633110963_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=2oJuLX2HhM8Q7kNvwE3zG4a&_nc_oc=Adq9tFshJNcuLUUNVRBXmErZR0PXnQ6tFDwnDqLGlM6BOXuD9WpfxwSNzogD19Be3jhccAWD5Qu60R7xQzS7lASu&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=aq3NdFOKDy75cD-ZkzzKDg&_nc_ss=72289&oh=00_AQDf7Ahv6uGEbEmqynKLl5iuz1n4r469SuxBPxmNM2qOHA&oe=6A5FD31A
15,تجمع بالتضامن لمكاتب الدراسات المعمارية نسار - بنور العلمة,"471.215,00",دراسة و متابعة انجاز تجزئة لاحتضان مجمعات ريفية ببلدية تاجنة - الحصة 02: مشتى الجاهلي ( أولاد سليمان ),60 يوم,07 ماي 2026,ميلة,تاجنانت,0,,938142088980561,https://www.facebook.com/permalink.php?story_fbid=pfbid04PqSZqd1ugbDaDwtwhbYhsTLCkpHhiCsDPzE7AhawzMAtVpmocRpUoSo983yq69hl&id=100083543343398,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/689406619_938142068980563_1270595282633110963_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=2oJuLX2HhM8Q7kNvwE3zG4a&_nc_oc=Adq9tFshJNcuLUUNVRBXmErZR0PXnQ6tFDwnDqLGlM6BOXuD9WpfxwSNzogD19Be3jhccAWD5Qu60R7xQzS7lASu&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=aq3NdFOKDy75cD-ZkzzKDg&_nc_ss=72289&oh=00_AQDf7Ahv6uGEbEmqynKLl5iuz1n4r469SuxBPxmNM2qOHA&oe=6A5FD31A
16,مهندس معماري معتمد قارة رانية الرواشد,"1.962.773,11",إنجاز مختلف الدراسات و المتابعات حصة 01: دراسة و متابعة لانجاز مقر إداري بمصلحة الشؤون الاجتماعية,الدراسة 60 يوم المتابعة 04 أشهر,2026/04/23,ميلة,تاجنانت,0,,936493055812131,https://www.facebook.com/permalink.php?story_fbid=pfbid0paLmG15mLEGWXNZvUKj6tJLShZtFqoXD4eQk26SoCC33P2A383ME5HFLUiSupKeVl&id=100083543343398,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/684931536_936492849145485_5426468254196333034_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=WpwK-aPSNWsQ7kNvwHUbFgA&_nc_oc=AdrD0AewIUOJDmCBT7NhqpfAQOHIMF1TFsX9wy9VcyZZIll633WiYtpzN-aytx2C9KI7N_aFxVWbLLa0apRpwQKm&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=aq3NdFOKDy75cD-ZkzzKDg&_nc_ss=72289&oh=00_AQAl4op4Js44yV7Lfo6Sm2faeWx-jipioXjHcSCcJdYaWg&oe=6A5FEF6C
17,مهندس معماري معتمد قارة رانية الرواشد,"977.731,09",حصة 02: دراسة و متابعة لانجاز مسكنين وظيفيين بحظيرة البلدية,الدراسة 60 يوم المتابعة 04 أشهر,2026/04/23,ميلة,تاجنانت,0,,936493055812131,https://www.facebook.com/permalink.php?story_fbid=pfbid0paLmG15mLEGWXNZvUKj6tJLShZtFqoXD4eQk26SoCC33P2A383ME5HFLUiSupKeVl&id=100083543343398,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/684931536_936492849145485_5426468254196333034_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=WpwK-aPSNWsQ7kNvwHUbFgA&_nc_oc=AdrD0AewIUOJDmCBT7NhqpfAQOHIMF1TFsX9wy9VcyZZIll633WiYtpzN-aytx2C9KI7N_aFxVWbLLa0apRpwQKm&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=aq3NdFOKDy75cD-ZkzzKDg&_nc_ss=72289&oh=00_AQAl4op4Js44yV7Lfo6Sm2faeWx-jipioXjHcSCcJdYaWg&oe=6A5FEF6C
18,مهندس معماري معتمد قارة رانية الرواشد,"1.576.218,49",حصة 03: دراسة و متابعة لانجاز محلات تجارية بمحاذاة الطريق الوطني رقم 05,الدراسة 60 يوم المتابعة 04 أشهر,2026/04/23,ميلة,تاجنانت,0,,936493055812131,https://www.facebook.com/permalink.php?story_fbid=pfbid0paLmG15mLEGWXNZvUKj6tJLShZtFqoXD4eQk26SoCC33P2A383ME5HFLUiSupKeVl&id=100083543343398,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/684931536_936492849145485_5426468254196333034_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=WpwK-aPSNWsQ7kNvwHUbFgA&_nc_oc=AdrD0AewIUOJDmCBT7NhqpfAQOHIMF1TFsX9wy9VcyZZIll633WiYtpzN-aytx2C9KI7N_aFxVWbLLa0apRpwQKm&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=aq3NdFOKDy75cD-ZkzzKDg&_nc_ss=72289&oh=00_AQAl4op4Js44yV7Lfo6Sm2faeWx-jipioXjHcSCcJdYaWg&oe=6A5FEF6C
19,"تجارة بالتجزئة للعقاقير الخردوات , الأدوات المنزلية مواد النظافة,الصيانة المنزلية و المهنية - دعموش أسامة - الطاية - سطيف","625.000,00",اقتناء مادة الزفت,15 يوم,28 أفريل 2026,ميلة,تاجنانت,0,,930862456375191,https://www.facebook.com/permalink.php?story_fbid=pfbid02ipA7qrLLvp8sGqdXhJsA64Ghu8pGCTXtiN4zrSXcAKq7Xzbge84XBKbCq5ie2iF4l&id=100083543343398,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/681794745_930862123041891_656029991252463810_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=7deTxgLNgAUQ7kNvwGDzYF3&_nc_oc=Adp2e0_EkIwySn4Zv-RU7IJrlyhMQpc_fOOsMbtRWQkproh2uRPDIw0Vx_Wd1Mpa6hf8AmNcGwEfe1_fsjweR1Ud&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=LB5WnS6HwsM1gt2XxLDMsQ&_nc_ss=72289&oh=00_AQB-wpBj4hdCO5MfTkFMrMmSjSO0Hoxasj0m5SeY5F85hQ&oe=6A5FDAFB
20,م ذ ش و ذ م م يحي أحمد تاجنانت,"9.098.145,00",تهيئة المسالك و فك العزلة بمشتى فيض نافع 02 على مسافة 1.2 كلم,50 يوم,23 أفريل 2026,ميلة,تاجنانت,0,,926628110131959,https://www.facebook.com/permalink.php?story_fbid=pfbid02jbhT38RGDh6TnH437JSzeEYP9uve8RZT8EC95peSa2aY6F8PaktoQhwuBS9SZ4Bil&id=100083543343398,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/679583670_926627886798648_8037744403992948315_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=2Wq96h4ogMoQ7kNvwFyQyjQ&_nc_oc=AdojgwHhl-zotdMzRFxkAS-dJHXQBjaAlYA_aH7GuizCDHohX_95XRpJGRjNKpwNQXzXe8w8b3nL-6ljp77YjSr1&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=roQo-mmbxSh-qC10OQ42QA&_nc_ss=72289&oh=00_AQDyIEnzg01xYzAZLCEdFm0GUo1IXMC8SrhRt3Fya908VQ&oe=6A5FEE56
21,تجارة بالتجزئة للعقاقير الخردوات، الأدوات المنزلية، مواد النظافة، الصيانة المنزلية والمهنية - بوجلال محمد - تاجنانت,"3.987.100,00",اقتناء لوازم الكهرباء,01 شهر,23 أبريل 2026,ميلة,تاجنانت,0,,926628110131959,https://www.facebook.com/permalink.php?story_fbid=pfbid02jbhT38RGDh6TnH437JSzeEYP9uve8RZT8EC95peSa2aY6F8PaktoQhwuBS9SZ4Bil&id=100083543343398,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/678516451_926627920131978_3705317907298046558_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=KnN82tTikHMQ7kNvwF-8EB9&_nc_oc=Adrxd7IwF9Fhmg_84W5TWnKaIhlOXESEAIAaMtgsJJBdHeeJ1cSzg7zQJGjy9KUytehC1PC1O7isqn6ZAz7Srx6q&_nc_zt=23&_nc_ht=scontent-atl3-1.xx&_nc_gid=roQo-mmbxSh-qC10OQ42QA&_nc_ss=72289&oh=00_AQDmRwPsi2FjFeY6L3g0Tw4P8wktFzrtcy8sy0d44uJrgA&oe=6A5FE3F0
22,بوجلال محمد - تاجنانت,"510.000,00",اقتناء مادة الزفت,30 يوم,2026/03/17,ميلة,تاجنانت,1,إجراء تعديل في دفتر الشروط,923348440459926,https://www.facebook.com/permalink.php?story_fbid=pfbid02nRjQ1Y2kdV4dnturNmGUrv2u6EqhnBsqEmh1Ng6w8yhpHjd2bqrhzFQTiMxTY945l&id=100083543343398,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/672686932_923348330459937_3006170996761080372_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=3EfM0mGlyTsQ7kNvwGH4e3Y&_nc_oc=Ado_2Poh5ZyyWm67uHNjvO9tnzJFQIyx2bY3HYPTNU-Tz_IcYoXysvEfncVEliPyGqMAxCRKbNysPgpNxeQzAhwv&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=FnQPmPt9fAiPW-fnopMntg&_nc_ss=72289&oh=00_AQCjDFc3KU0IkPL6m5lv5t1JPkjjmLgGFIGasxw7mbmFqw&oe=6A5FF850
23,تجارة بالجملة للعقاقير و مواد النظافة و الصيانة المنزلية و المهنية و غيرها من المواد المماثلة ناجي بلحي – تاجنانت,"1.909.206,25",لوازم صيانة المباني و المنقولات و العتاد (أدوات حديدية - دهن وعقاقير عامة),شهر واحد (01),29 مارس 2026,ميلة,تاجنانت,0,,907263068735130,https://www.facebook.com/permalink.php?story_fbid=pfbid076syc3Hq4jd3Wpk4AMcvbNj5skadNG9XP1bcNKvEoSuKXNrtGegs9rdTSEEnv71Rl&id=100083543343398,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/657365508_907263022068468_8301003189016551300_n.jpg?stp=dst-jpg_tt6&cstp=mx1489x2048&ctp=s720x720&_nc_cat=109&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=127cfc&_nc_ohc=yxjdWiOujIMQ7kNvwGUj57Z&_nc_oc=AdqGXkHXXu3n-iEsrN0m27AjmPHhWifEq2rgLI4HOSj117q8GDahrHX19ZOjRUg6k5lD8IbgOZjXgcy7pooZFikX&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=az7MaA4dIAfhzEog6uvCDg&_nc_ss=72289&oh=00_AQBdclcMeQFcWtY2zvdOvxrFCxoB42hokoHOrhjQKzc07g&oe=6A5FDA89
24,تجارة بالجملة للعقاقير و مواد النظافة و الصيانة المنزلية و المهنية و غيرها من المواد المماثلة ناجي بلحي – تاجنانت,"2.827.440,00",إقتناء العتاد الصغير و المعدات,شهر واحد (01),29 مارس 2026,ميلة,تاجنانت,0,,907263068735130,https://www.facebook.com/permalink.php?story_fbid=pfbid076syc3Hq4jd3Wpk4AMcvbNj5skadNG9XP1bcNKvEoSuKXNrtGegs9rdTSEEnv71Rl&id=100083543343398,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/657365508_907263022068468_8301003189016551300_n.jpg?stp=dst-jpg_tt6&cstp=mx1489x2048&ctp=s720x720&_nc_cat=109&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=127cfc&_nc_ohc=yxjdWiOujIMQ7kNvwGUj57Z&_nc_oc=AdqGXkHXXu3n-iEsrN0m27AjmPHhWifEq2rgLI4HOSj117q8GDahrHX19ZOjRUg6k5lD8IbgOZjXgcy7pooZFikX&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=az7MaA4dIAfhzEog6uvCDg&_nc_ss=72289&oh=00_AQBdclcMeQFcWtY2zvdOvxrFCxoB42hokoHOrhjQKzc07g&oe=6A5FDA89
25,"تجارة بالتجزئة للعقاقير الخردوات, الأدوات المنزلية, مواد النظافة الصيانة المنزلية والمهنية - مشقف محمد","4.803.000,00",اقتناء حاويات القمامة,30 يوما,17 مارس 2026,ميلة,تاجنانت,0,,897139533080817,https://www.facebook.com/permalink.php?story_fbid=pfbid0sSfjGfYXEzMCtRqBBR4DeLSmYrdpWz8nW2cXJoHwZq6U79XLiXtmqhhc4ShteKBjl&id=100083543343398,https://scontent-dfw6-2.xx.fbcdn.net/v/t39.30808-6/653788801_897139169747520_1859891311719986502_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=MnlSrPlRaNoQ7kNvwFCnRDz&_nc_oc=AdrJzCQGqQLiwXyhU2XtpYcg_U6I0h8s38XIUo5Az-Vck0y67v7HhsLWiNDTmLMJDyc&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=DTpMcZ8YHwBOc2ETuZBXuA&_nc_ss=72289&oh=00_AQCDBzE6Y8jj-l65i8WtTtv7Z9-G9GpV4cOAImOkgLZ8FA&oe=6A5FFB95
26,"تجارة بالتجزئة للعقاقير الخردوات, الأدوات المنزلية مواد النظافة, الصيانة المنزلية و المهنية - بوجلال محمد","510.000,00",اقتناء مادة الزفت,30 يوم,17 مارس 2026,ميلة,تاجنانت,0,,897139533080817,https://www.facebook.com/permalink.php?story_fbid=pfbid0sSfjGfYXEzMCtRqBBR4DeLSmYrdpWz8nW2cXJoHwZq6U79XLiXtmqhhc4ShteKBjl&id=100083543343398,https://scontent-dfw6-2.xx.fbcdn.net/v/t39.30808-6/653788801_897139169747520_1859891311719986502_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=MnlSrPlRaNoQ7kNvwFCnRDz&_nc_oc=AdrJzCQGqQLiwXyhU2XtpYcg_U6I0h8s38XIUo5Az-Vck0y67v7HhsLWiNDTmLMJDyc&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=DTpMcZ8YHwBOc2ETuZBXuA&_nc_ss=72289&oh=00_AQCDBzE6Y8jj-l65i8WtTtv7Z9-G9GpV4cOAImOkgLZ8FA&oe=6A5FFB95
27,ش.ذ.م.م يوباك اومبلاج مشتى فيض نافع,"380.800,00",اقتناء لافتات اشهارية,05 أيام,17 مارس 2026,ميلة,تاجنانت,0,,897139533080817,https://www.facebook.com/permalink.php?story_fbid=pfbid0sSfjGfYXEzMCtRqBBR4DeLSmYrdpWz8nW2cXJoHwZq6U79XLiXtmqhhc4ShteKBjl&id=100083543343398,https://scontent-dfw6-2.xx.fbcdn.net/v/t39.30808-6/653788801_897139169747520_1859891311719986502_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=MnlSrPlRaNoQ7kNvwFCnRDz&_nc_oc=AdrJzCQGqQLiwXyhU2XtpYcg_U6I0h8s38XIUo5Az-Vck0y67v7HhsLWiNDTmLMJDyc&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=DTpMcZ8YHwBOc2ETuZBXuA&_nc_ss=72289&oh=00_AQCDBzE6Y8jj-l65i8WtTtv7Z9-G9GpV4cOAImOkgLZ8FA&oe=6A5FFB95
28,ش ذ م م سبيكاف للطرقات العلمة,"5.979.750,00",طلاء ممرات الراجلين و حواف الأرصفة المحيطة بها,10 أيام,2026/05/15,ميلة,تاجنانت,0,,895560556572048,https://www.facebook.com/permalink.php?story_fbid=pfbid029ZcitwUCrSR3kfoqX8re5s7Cuo6zFEXMjJtcVEtwBHKxVJWPXe6SkMn5cPKvAjpyl&id=100083543343398,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/652680205_895560516572052_6417957690398203028_n.jpg?stp=dst-jpg_tt6&cstp=mx1477x2048&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=KteRCN-JXSkQ7kNvwF2Js_4&_nc_oc=AdpW6AxMMwn9lEvn3xubEaH0GgMrKWM1Zxv4-syzJ-X8arrlE2GSACKLvw7RL1QWU3Q&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=-g9PFi3JjtaZAYbiQyCNmg&_nc_ss=7c289&oh=00_AQCAE8dXVH3yuAUByMdomYjmopVTUNXTVnav0DLc2ZzKSQ&oe=6A5FD92E
29,م ش و ذ م م رمضان كريم للاستيراد والتصدير البليدة,"8.826.500,00",الحصة رقم 01 : اقتناء شاحنة قلاب 08 طن,45 يوم,2026/03/10,ميلة,تاجمانت,0,,891796603615110,https://www.facebook.com/permalink.php?story_fbid=pfbid02ey3MLZmgRviZ5oTC2PWyKcfK2C1GBcgo4QdxJ76GHBYtLLwG7pubmKxEDyixbouTl&id=100083543343398,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/649856515_891796563615114_6194789008417335901_n.jpg?stp=dst-jpg_tt6&cstp=mx1458x2048&ctp=s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=_Y9IpaQlS0kQ7kNvwGoQBBx&_nc_oc=AdpSmijGgjeTKXlxpSKCSQjanqbBsiu9tsu2ndjt2sm4N0ZniKHyQgVIbIoCEI44tfs&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=-g9PFi3JjtaZAYbiQyCNmg&_nc_ss=7c289&oh=00_AQCyW4D8qbl2czUhH01duZ9L7xT5BCdyfAbHsGH3aje0Rg&oe=6A5FF95C
30,ش ذ م م تيرصام باتنة,"2.400.000,01",الحصة رقم 02: اقتناء شاحنة صغيرة ذات مقصورة مزدوجة,90 يوم,2026/03/10,ميلة,تاجمانت,0,,891796603615110,https://www.facebook.com/permalink.php?story_fbid=pfbid02ey3MLZmgRviZ5oTC2PWyKcfK2C1GBcgo4QdxJ76GHBYtLLwG7pubmKxEDyixbouTl&id=100083543343398,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/649856515_891796563615114_6194789008417335901_n.jpg?stp=dst-jpg_tt6&cstp=mx1458x2048&ctp=s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=_Y9IpaQlS0kQ7kNvwGoQBBx&_nc_oc=AdpSmijGgjeTKXlxpSKCSQjanqbBsiu9tsu2ndjt2sm4N0ZniKHyQgVIbIoCEI44tfs&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=-g9PFi3JjtaZAYbiQyCNmg&_nc_ss=7c289&oh=00_AQCyW4D8qbl2czUhH01duZ9L7xT5BCdyfAbHsGH3aje0Rg&oe=6A5FF95C
31,مؤسسة الأشغال العمومية الكبرى و الري بلحي نصر الدين - تاجنانت,"5.450.200,00",إيجار و أعباء إيجارية ( إستئجار العتاد ),عند الطلب,09 مارس 2026,ميلة,تاجنانت,0,,891085863686184,https://www.facebook.com/permalink.php?story_fbid=pfbid0HRZz94kLPTnPiAyYiuhsMQwsXnZt2FfGnY3UzkdCRv5bnP9egAdk5LoMuquUwGUdl&id=100083543343398,https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-6/649914862_891085810352856_3204127934228808778_n.jpg?stp=dst-jpg_tt6&cstp=mx1489x2048&ctp=s720x720&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=TTDROg3SoqkQ7kNvwHJ1hnU&_nc_oc=Adrd20JY-gOj_6gvUO2JJSDNRA8zf7nDZQJXTluoMVilsatEX3MVgtteRKQf2zRUCT8&_nc_zt=23&_nc_ht=scontent-det1-1.xx&_nc_gid=9xd8-aG2ClTwoCfSozEwfg&_nc_ss=7c289&oh=00_AQBDpQ-VZ33hXE7073-RKIEw3tW5Oj0Sy1yhZ2jN5H5lRA&oe=6A5FFEC1
32,م ذ ش و ذ م م سايلن انرجي العلمة,"5.991.650,00",صيانة إنارة طرق البلدية,سنة 2026,05 مارس 2026,ميلة,تاجنانت,0,,888156510645786,https://www.facebook.com/permalink.php?story_fbid=pfbid0GnshWyA4TS1mDcYYEzkXD3iKWZxUBZfxYTHmL5fCWfttA8EmqBF3aHKrXmZUrVMMl&id=100083543343398,https://scontent-lax7-1.xx.fbcdn.net/v/t39.30808-6/648159383_888155933979177_3377431635767033753_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=kqGLRd-mLMQQ7kNvwHuJcNn&_nc_oc=AdqBaahretzcYQ8tAwqgWCW63ZsgE2kbe5nwEpGYOsVR4cFrLjcZsPZ-lTrHI7TXiuU&_nc_zt=23&_nc_ht=scontent-lax7-1.xx&_nc_gid=yKT7ikRRasNxn5QyYVM33w&_nc_ss=72289&oh=00_AQC8NjUJvF7nHAm36P55-umPNWD9Yt67dClT0bss0vAroQ&oe=6A600073
33,مؤسسة أشغال البناء في مختلف مرحله الأشغال العمومية الكبرى و الري زين الدين كحول بوحاتم - ميلة,"2.548.980,00",تهيئة مدرسة قوجيل الدراجي,65 يوم,01 مارس 2026,ميلة,تاجنانت,0,,885958650865572,https://www.facebook.com/permalink.php?story_fbid=pfbid02AnPFX2u4bZ11iMyepNZEbY62ivFG6PpZRd76K7rAbx44nLJtNNFMaqktMyTpTXhil&id=100083543343398,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/645749190_885958547532249_582131086542456782_n.jpg?stp=dst-jpg_tt6&cstp=mx1489x2048&ctp=s590x590&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=eo8WR3Fp2usQ7kNvwFmJu_y&_nc_oc=Adov1M3j5XJBeOxi9pFYVAHXO5Pp0dwmBRafe4Y8ZaHVsZ3F6XmG1CTi_9gaQyFchJc&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=s6XJqd3t2lh9SnfzpYRpkg&_nc_ss=72289&oh=00_AQAMgaDXfWSKN8_bIJ4CnKHx3siNm4lu67XVJ-7iPiNXjw&oe=6A5FF435
